,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
215,peter kitsch  olivia starring,abc pour casser,1996,62,5UJptqAFAS2JfRDWekBZUZ,5,0.719,0.67,7,-8.641,1,0.0442,0.00163,0.161,0.261,0.627,106.034,227310,4
216,mylene farmer,california,1996,63,6jGhyUxVBGimLwyVckwQmv,45,0.541,0.653,6,-10.922,0,0.0983,0.482,0.000803,0.0962,0.677,169.436,300907,4
217,celine dion,because you loved me (b o f ),1996,64,28UMiBhn383n9S7GL4tsxD,74,0.614,0.466,1,-9.881,1,0.0327,0.314,0.0,0.099,0.178,119.916,273667,4
218,zucchero,feels like a woman,1996,65,5258eB0PmzkWkb3qguSPnx,22,0.277,0.46,9,-11.347,1,0.0323,0.00149,1.57e-06,0.207,0.18,103.988,312467,4
219,mylene farmer,l'instant x,1996,67,6TyQgRUcnfiRwdapyk6Mvo,38,0.557,0.648,1,-7.768,1,0.0277,0.0152,0.00243,0.138,0.293,100.111,285667,4
220,paradisio,bailando,1996,68,6PwbVXIomkvk4YcafiOc6i,62,0.647,0.94,6,-8.759,1,0.0394,0.0836,0.00962,0.119,0.835,132.824,229333,4
222,paradisio,bailando,1997,26,6PwbVXIomkvk4YcafiOc6i,62,0.647,0.94,6,-8.759,1,0.0394,0.0836,0.00962,0.119,0.835,132.824,229333,4
224,jamiroquai,virtual insanity,1996,70,47W6YR93MPCGLEUReLMyDm,70,0.662,0.949,6,-4.758,1,0.108,0.127,0.0,0.135,0.515,91.954,229360,4
225,alabina,alabina,1996,71,4c9PMOg5YtNzU7o8CYTOmb,49,0.636,0.969,4,-1.913,0,0.0716,0.171,0.0,0.345,0.911,101.835,225667,4
226,backstreet boys,get down,1996,73,6KPMiBhU6O9RBImTQXQNCe,58,0.777,0.94,8,-5.315,0,0.0407,0.0736,0.0,0.135,0.749,113.015,230387,4
227,mephisto,voices,1996,74,0kQRMlkzmXPNJhn25G0YjZ,7,0.718,0.893,2,-7.653,0,0.031,0.0134,0.384,0.0332,0.348,135.868,349701,4
228,queen,you don't fool me,1996,76,4cVwf12pBJChNUXXl3jzdg,44,0.591,0.829,4,-6.499,0,0.036,0.101,8.63e-05,0.385,0.574,121.964,324853,4
229,2 pac,california love,1996,77,2Low9dwyJeUtqlpgVbFFMn,58,0.635,0.843,5,-4.197,1,0.0767,0.00654,0.0,0.495,0.657,91.634,385880,4
230,florent pagny  la chorale de sarcelles,oh happy day,1996,78,38EfZD37YaOResazk09Wxy,19,0.418,0.935,0,-5.852,1,0.0717,0.373,1.44e-05,0.685,0.624,123.445,310267,4
231,danny brillant,quand je vois tes yeux,1996,79,02XP1MPUox6QwwJedwGfEc,41,0.703,0.855,8,-5.932,1,0.0547,0.29,8.77e-06,0.0791,0.962,136.48,237440,4
232,big soul,le brio,1996,80,12S1WtXvSXQE7Q0FYk650p,43,0.659,0.808,1,-7.881,0,0.159,0.000588,0.0159,0.135,0.771,134.378,126264,4
233,mad in paris,paris a le blues,1996,83,2fJy6kGyMOusAwdzTmxIN3,13,0.702,0.784,7,-6.545,0,0.0746,0.0499,0.0,0.333,0.568,95.976,291733,4
234,dj dado,x-files,1996,84,02zIwu3dSyQcxgiuLQeUQF,0,0.713,0.949,7,-11.443,0,0.0382,0.00553,0.631,0.221,0.193,143.349,198520,4
235,nada surf,popular,1996,85,48sJGpBLqQTs0sZ2ImHJof,52,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,220587,4
236,warren g,what's love got to do with it,1996,86,3Be7CLdHZpyzsVijme39cW,83,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023,208156,4
237,k's choise,not an addict,1996,87,7Gw01G8t3XcqvgbA2sFi8X,37,0.265,0.624,4,-8.044,1,0.0391,0.000268,5.46e-05,0.198,0.352,169.709,286693,4
238,tonton david  cheb mami,fugitif,1996,88,4QwnrFYY5yS4KtcDoGMBSs,13,0.721,0.832,0,-4.4,0,0.116,0.347,0.0,0.0417,0.971,154.303,212973,4
239,doc gyneco,viens voir le docteur,1996,89,7ynYHdmWtoSr2nH79LkXHm,42,0.696,0.586,6,-7.926,0,0.219,0.0297,0.0,0.625,0.508,166.142,321213,4
240,peter andre,mysterious girl,1996,90,3GCpEbJzknVdpvx9WI03x3,62,0.655,0.822,8,-5.755,1,0.211,0.14,0.0,0.298,0.859,171.983,217107,4
241,mr  president,coco jamboo,1996,91,5fRvePkRGdpn2nKacG7I6d,71,0.832,0.838,1,-5.414,0,0.0421,0.0791,0.0,0.152,0.965,100.021,218733,4
242,celine dion,falling into you,1996,92,7KWMxUH7lORLTob6aMpXBU,51,0.371,0.505,2,-9.052,0,0.0314,0.382,0.0,0.115,0.564,193.246,258240,4
243,n-trance,electronic pleasure,1996,93,2qO9e4qKFbq9AfzxCIOhGS,13,0.372,0.918,10,-7.641,0,0.0576,0.00669,0.0119,0.917,0.367,133.938,348867,4
244,radiohead,creep,1996,94,6b2oQwSGFkzsMtQruIWm2p,81,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,4
245,jane birkin,la gadoue,1996,95,40EMQOG4uHqmAVTmrt34e3,2,0.728,0.677,7,-7.504,1,0.0491,0.106,0.0,0.252,0.971,124.038,198200,4
246,boyzone,love me for a reason,1996,96,2GBoo6ufWtMy1s6lqgbjJ8,59,0.431,0.721,9,-10.123,1,0.0528,0.063,0.0,0.12,0.668,156.12,218133,4
247,corona,i don't wanna be a star,1996,97,2jcYdv4mQQYCRaCrILHwBz,29,0.639,0.591,0,-10.552,1,0.0325,0.0554,0.0145,0.325,0.427,132.015,195053,4
248,sex alarm,siren,1996,98,5xOQ1ZSi9fZqBhtmsnzmV9,8,0.753,0.638,8,-14.765,1,0.0459,0.0167,0.00428,0.063,0.212,128.01,241500,4
249,boyzone,father and son,1996,99,0Y1uPPp19iAKzUUoSvtqqq,0,0.441,0.547,3,-6.095,1,0.0266,0.358,0.0,0.133,0.16,146.139,166120,4
250,gusto,disco' revenge,1996,100,3pPyW9Tw16SPFIttCOxYV5,38,0.811,0.942,8,-6.72,0,0.0585,0.0226,0.882,0.0647,0.953,125.962,231758,4
251,elton john,something about… - candle in the wind,1997,1,5LjSxAIKwyZvQqJ04ZQ0Da,56,0.48,0.628,6,-7.643,1,0.0262,0.174,3.28e-05,0.0753,0.541,143.412,240547,4
252,wes,alane,1997,3,2wkoeulxiywQoKtniBbTHJ,58,0.845,0.773,8,-7.187,1,0.051,0.0624,0.168,0.107,0.961,121.959,220133,4
253,andrea bocelli,con te partiro,1997,4,7zrpoAJte9o12TzawqgdD0,65,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,250984,5
254,aqua,barbie girl,1997,5,5ZrDlcxIDZyjOzHdYW1ydr,71,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,197960,4
256,aqua,barbie girl,1998,33,5ZrDlcxIDZyjOzHdYW1ydr,71,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,197960,4
258,florent pagny,savoir aimer,1997,6,0x8GIrcAO8msuslNoTKIXM,55,0.537,0.391,6,-8.282,0,0.0264,0.214,0.00122,0.0765,0.114,138.142,281213,4
260,pagny florent,savoir aimer,1998,36,0x8GIrcAO8msuslNoTKIXM,55,0.537,0.391,6,-8.282,0,0.0264,0.214,0.00122,0.0765,0.114,138.142,281213,4
262,will smith,men in black (bof),1997,7,2FK7fxjzQEXD7Z32HSF0Hl,65,0.801,0.581,5,-8.491,0,0.0681,0.0968,0.000318,0.0971,0.656,107.545,227267,4
263,puff daddy  faith evans…,i'll be missing you,1997,8,0jKMnHAycHc9qO6R6UyhMc,20,0.942,0.362,7,-10.158,1,0.0822,0.00823,0.861,0.0731,0.961,109.998,308773,4
264,lara fabian,tout,1997,9,59qPfUOkd0sboUlhQfR5Rd,45,0.598,0.567,1,-5.566,1,0.0273,0.661,8.93e-05,0.145,0.147,123.888,256227,4
265,poetic lover,prenons notr temps,1997,10,7guPzYJlm6rQ9u01TaoKV1,34,0.614,0.522,7,-7.066,1,0.0294,0.165,0.0,0.178,0.47,148.009,225190,4
266,bellini,samba de janeiro,1997,11,2OFNudaD0TiwN4PAjLudtm,59,0.624,0.976,2,-3.775,1,0.0601,0.0103,0.00447,0.314,0.939,132.927,168448,4
267,hanson,mmmbop,1997,12,0lnxrQAd9ZxbhBBe7d8FO8,67,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.872,268653,4
268,gala,let a boy cry,1997,13,7ybprTSdhXFzGWdtUEyfjG,45,0.692,0.769,4,-6.132,0,0.0362,0.00269,0.0635,0.113,0.828,128.977,203285,4
269,madonna,don't cry for me argentina,1997,14,0bLRXQaWzmSXRXPmP6JnEF,55,0.217,0.146,11,-13.9,1,0.0373,0.901,4.49e-06,0.222,0.0847,75.922,331467,4
270,nathalie cardone,hasta siempre,1997,16,16TeQ2lM9TLU9BnLDIW1P9,42,0.707,0.906,8,-1.869,1,0.0378,0.102,4.82e-05,0.186,0.548,109.941,260100,4
272,cardone nathalie,hasta siempre,1998,32,16TeQ2lM9TLU9BnLDIW1P9,42,0.707,0.906,8,-1.869,1,0.0378,0.102,4.82e-05,0.186,0.548,109.941,260100,4
274,alliage  boyzone,te garder pres de moi,1997,17,6NJ3QMj19jECc7J7NsC9k6,19,0.723,0.758,7,-7.086,0,0.0403,0.0767,0.0,0.288,0.858,120.845,237693,4
276,alliage  boyzone,te garder pres de moi,1998,97,6NJ3QMj19jECc7J7NsC9k6,19,0.723,0.758,7,-7.086,0,0.0403,0.0767,0.0,0.288,0.858,120.845,237693,4
278,no doubt,don't speak,1997,18,7H8zey5My6uNdD2TxeCb9F,72,0.522,0.707,5,-7.113,0,0.0354,0.24,2.04e-05,0.156,0.572,76.05,263000,4
279,felicidad,dam dam deo,1997,19,4Idu0t16sK4lglgg8GPQgG,16,0.655,0.689,2,-13.049,1,0.0479,0.0213,8.68e-06,0.38,0.658,121.215,235960,4
280,hermes house band,i will survive,1997,20,1dV4uxEMA25x2xeth8SVOH,46,0.511,0.788,9,-4.875,0,0.0741,0.157,0.0,0.414,0.501,130.243,267147,4
282,hermes house band,i will survive,1998,14,1dV4uxEMA25x2xeth8SVOH,46,0.511,0.788,9,-4.875,0,0.0741,0.157,0.0,0.414,0.501,130.243,267147,4
284,pascal obispo,lucie,1997,21,6KlAV1McuqYOJwP5uz7UbV,32,0.488,0.138,7,-17.966,0,0.0528,0.971,1.82e-05,0.0735,0.241,125.71,269053,4
285,phenomenal club,il est vraiment phenomenal,1997,22,7tWAPy4dtxPz3diR8L8hi2,30,0.826,0.96,0,-8.242,1,0.0402,0.0335,0.0162,0.0758,0.852,134.047,200773,4
286,spice girls,spice up your life !,1997,23,0PViKhd6hdYtumA3c0CMEX,0,0.555,0.993,1,-5.067,1,0.0462,0.0106,0.0318,0.403,0.683,124.018,173667,4
287,worlds apart,i'm dreaming of you,1997,24,7oOTF1urEZA04l2eEYeynR,23,0.596,0.962,5,-6.367,0,0.0352,0.0906,8.75e-05,0.137,0.478,134.997,256973,4
288,era,ameno,1997,25,7mfvOqsvzZaUl7sfbcNk4E,63,0.605,0.532,1,-10.872,0,0.0337,0.0919,0.000576,0.0762,0.139,102.804,235227,4
289,ricky martin,te extrano te olvido te amo,1997,27,4S1bYWrLOC8smuy8kJzxKQ,64,0.59,0.597,9,-6.158,1,0.0275,0.406,2.28e-05,0.169,0.466,121.051,279000,4
290,toni braxton,un break my heart,1997,29,5Ihd9HrPvOADyVoonH9ZjB,67,0.625,0.426,2,-8.392,0,0.0271,0.413,0.0,0.116,0.112,110.018,270333,4
291,2 be 3,toujours la pour toi,1997,30,45SeHRJDYGGhj7YhiqC6cQ,21,0.669,0.944,6,-7.332,0,0.0598,0.0178,2.96e-05,0.238,0.808,131.947,195133,4
292,eternal,i wanna be the only one,1997,32,0XvOoNb9zZOwFIOM0mwbiq,57,0.627,0.768,6,-7.775,1,0.0625,0.468,0.0,0.126,0.802,100.071,216693,4
293,celine dion  barbara streisand,tell him,1997,33,6HKChbfE5klrUMHo3NrqzX,57,0.261,0.38,4,-9.148,1,0.0491,0.623,0.0,0.105,0.0793,74.463,291160,4
294,bee gees,alone,1997,34,7GsoUeI9DtaTSjJHenyCNP,56,0.639,0.792,2,-5.084,1,0.0301,0.0912,0.000194,0.303,0.748,110.016,290067,4
295,alliage,baila,1997,35,5B2NY7k1mcyBatgzMM1uim,28,0.623,0.951,0,-8.597,0,0.0407,0.0668,0.0,0.371,0.775,141.923,239360,4
296,ultra nate,free,1997,36,0dc6CJ6BsiKxyPvW4yABLo,60,0.756,0.915,8,-6.094,1,0.0371,0.00405,0.000171,0.0371,0.741,124.97,233293,4
297,3t,i need you,1997,37,23QoOLhWKM7AdVgEWLGkKl,40,0.582,0.276,5,-11.57,1,0.0286,0.898,1.23e-05,0.0916,0.198,126.003,234667,4
298,top boys,le feu ca brule,1997,38,29lZ6w51pouf9gBtAhlKCm,19,0.615,0.805,2,-6.617,1,0.0256,0.00147,5.46e-05,0.189,0.321,136.549,197693,4
299,nas  supreme n t m,affirmation action,1997,39,6KwfwOBFdrolzdM61mgqCk,0,0.654,0.242,1,-24.215,1,0.936,0.573,0.0,0.494,0.415,101.898,871719,4
300,daft punk,around the world,1997,40,1pKYYY0dkg23sQQXi0Q5zN,70,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,429533,4
301,spice girls,2 become 1,1997,41,06JDnUwqf5F5CvfJmJR778,0,0.645,0.665,6,-7.878,1,0.0268,0.325,1.82e-05,0.238,0.704,143.969,241027,4
302,anggun,la neige au sahara,1997,44,4r9u9QK7KOEXgOmt3hs57g,41,0.627,0.808,9,-6.597,1,0.0491,0.264,0.000752,0.051,0.797,83.98,258333,4
303,lara fabian,je t'aime,1997,46,28mwuJqKOjRpqo14GuKSkj,57,0.384,0.436,5,-7.432,0,0.0282,0.754,5.36e-06,0.131,0.153,107.312,261107,1
305,fabian lara,je t'aime,1998,31,28mwuJqKOjRpqo14GuKSkj,57,0.384,0.436,5,-7.432,0,0.0282,0.754,5.36e-06,0.131,0.153,107.312,261107,1
307,alliage,le temps qui court,1997,47,4TDXABXf38OpD3qbSahLR3,21,0.738,0.946,0,-9.002,1,0.0345,0.167,1.25e-05,0.0769,0.81,128.971,219653,4
308,alliage,lucy,1997,49,0OljlDQRMwcBUFW6nPN1MY,14,0.519,0.59,7,-9.298,0,0.0347,0.00861,0.0,0.108,0.499,164.053,240453,4
309,sash !,encore une fois,1997,50,3UPBOL5UtCZmJRwioMkfLD,62,0.663,0.925,9,-6.775,1,0.0449,0.00683,0.703,0.185,0.843,132.687,221160,4
310,2 be 3,la salsa,1997,51,3VhSathz1E3p5Kmx8VYrbD,15,0.657,0.977,11,-4.495,0,0.0838,0.0635,0.0,0.0721,0.8,143.946,211360,4
311,andrea bocelli  helene segara,vivo per lei,1997,52,6cPLCU7hKjgjvLWzCevl7R,64,0.533,0.456,2,-6.392,1,0.0265,0.703,0.0,0.18,0.289,136.117,265585,4
313,bocelli andrea  segara helene,vivo per lei,1998,6,6cPLCU7hKjgjvLWzCevl7R,64,0.533,0.456,2,-6.392,1,0.0265,0.703,0.0,0.18,0.289,136.117,265585,4
315,white town,your woman,1997,53,4ACxa9buEUnOdYEoPcnMpi,63,0.815,0.605,5,-9.118,0,0.0368,0.033,0.684,0.114,0.795,102.643,259893,4
316,g squad,aucune fille au monde,1997,54,71Hr6zysZCc50WLsjZxQn4,21,0.808,0.965,4,-4.027,0,0.0374,0.0268,0.0077,0.0921,0.971,126.04,211107,4
317,sash !,ecuador,1997,56,1arJHhz6TxMV50SNvSmGnV,67,0.591,0.888,4,-6.836,1,0.0354,0.00223,0.699,0.396,0.588,132.885,212133,4
318,r kelly,i believe i can fly,1997,57,2RzJwBCXsS1VnjDm2jKKAa,62,0.55,0.444,7,-7.588,1,0.0292,0.241,0.0,0.187,0.0438,120.179,320667,4
319,rachid taha,ya rayah,1997,58,1wJNH6cko8Whrp2zMnpKML,52,0.798,0.699,4,-13.418,0,0.0388,0.375,0.00584,0.138,0.966,101.036,374507,5
320,janet jackson,got til it's gone,1997,59,6jUyYHDikmw9WltPojSR37,64,0.789,0.412,7,-7.518,1,0.243,0.0218,0.000312,0.3,0.518,89.914,241760,4
321,faithless,insomnia,1997,61,3dX6WDwnHwYzB5t754oB4T,62,0.716,0.834,7,-7.192,1,0.0281,0.00855,0.00613,0.102,0.275,127.113,215093,4
322,teri moise,je serai la,1997,62,38AQOQqEZEGkUtjK9IuHCW,43,0.468,0.241,4,-10.355,1,0.03,0.768,0.0,0.0767,0.343,89.796,275933,4
323,patricia kaas,quand j'ai peur de tout,1997,63,2pK0RCBJlfPtgqQsJ6jLTX,18,0.651,0.438,2,-11.993,1,0.035,0.56,5.4e-05,0.102,0.389,97.93,260147,4
324,jane fostin,la taille de ton amour,1997,64,2mnU9Md8ndOVULjtXPBjaW,23,0.703,0.916,7,-3.169,0,0.0756,0.0529,0.0,0.44,0.908,90.008,226267,4
325,the braids,bohemian rhapsody,1997,65,2YSbHu9XF4bNYWt3MnIhgE,60,0.386,0.562,10,-4.363,1,0.03,0.175,9.17e-06,0.209,0.228,72.945,363114,4
326,gloria estefan,you'll be mine,1997,69,22E8duYxuw0vNHvmfya61l,27,0.796,0.932,1,-7.058,1,0.087,0.00951,1.11e-06,0.063,0.831,118.118,240293,4
327,space frog,follow me,1997,70,1SRZGlXELF0rpaZ6rVURCp,34,0.831,0.959,7,-3.86,1,0.0832,0.0164,0.806,0.0735,0.212,138.047,455600,4
328,mc solaar,les temps changent,1997,71,5RJOuJ7WV6IdeZS2DQKfyl,31,0.699,0.915,7,-7.227,0,0.0895,0.0583,0.0,0.963,0.783,99.995,219067,4
329,daft punk,da funk,1997,72,0MyY4WcN7DIfbSmp5yej5z,60,0.806,0.7,0,-5.269,0,0.0752,0.00196,0.891,0.267,0.892,111.215,328680,4
330,da hool,meet her at the love parade,1997,73,4wbFQr2r8zI69fH0UiBT6O,31,0.796,0.719,2,-8.084,1,0.062,0.0285,0.902,0.0932,0.213,132.996,592529,4
332,da hool,meet her at the love parade,1998,46,4wbFQr2r8zI69fH0UiBT6O,31,0.796,0.719,2,-8.084,1,0.062,0.0285,0.902,0.0932,0.213,132.996,592529,4
334,en vogue,don't let go,1997,75,4axYWgXASdsCBHuwInAubT,63,0.797,0.293,5,-7.479,1,0.08,0.591,0.0724,0.148,0.478,80.035,121630,4
335,robert miles,one and one,1997,76,5cXTJiry5czVBiN2YjffKo,42,0.64,0.727,2,-9.532,0,0.0297,0.0436,0.00161,0.641,0.76,120.061,236227,4
336,down low,vision of life,1997,77,0IlpK8XCzm54kSAFIqMRwo,8,0.756,0.659,0,-6.832,0,0.0656,0.147,0.0,0.0829,0.663,88.017,226467,4
337,grungerman  andreas dorau,girls in love,1997,78,0i2DoOJUp7HgNiJoarZhTX,39,0.724,0.597,0,-6.418,1,0.0347,0.139,0.000225,0.113,0.866,123.545,221467,4
338,2 be 3,donne,1997,79,7rNOXNEIRlewRZGW4ddcXr,15,0.634,0.949,8,-7.228,1,0.0408,0.0531,0.000235,0.0889,0.85,139.955,196040,4
339,tribal jam,remind me,1997,80,2ZtvlVEk6ue5loEfT1epnX,33,0.866,0.637,7,-5.05,0,0.0482,0.106,0.0,0.102,0.788,118.036,224107,4
340,paradisio,vamos a la discoteca,1997,81,2scpMBfSXrh0x4LyB76G0l,31,0.624,0.895,8,-4.549,0,0.0405,0.00932,0.0114,0.267,0.748,131.714,234467,4
341,dalida,salma ya salma,1997,82,4o8Bfs5VV0ct6oVggt35x5,47,0.564,0.688,7,-7.96,1,0.0402,0.338,0.0,0.297,0.793,79.138,181267,4
342,blackstreet,don't leave me now,1997,83,13oGc1Mi9niBlo5eTmgGMa,56,0.794,0.589,2,-4.48,0,0.0395,0.0778,0.0,0.249,0.672,81.821,317160,4
343,joe cocker,n'oubliez jamais,1997,84,3A4NwjDPWGyfOcuZ3WFWBP,54,0.593,0.497,5,-8.38,1,0.0237,0.114,0.0,0.0604,0.318,86.833,283133,4
344,alexia,uh la la la,1997,85,39UwRe2NJbWtMxw5q3EIUI,50,0.779,0.589,5,-11.562,1,0.0886,0.288,0.000404,0.331,0.818,92.309,225640,4
345,backstreet boys,everybody,1997,86,1di1BEgJYzPvXUuinsYJGP,73,0.731,0.853,10,-4.219,0,0.0363,0.0352,0.0,0.268,0.605,108.016,225360,4
346,savage garden,i want you,1997,88,3XorCFmcupSm5QS6hA9g4N,62,0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,232067,4
347,alabina,ole y ola,1997,89,2AB78d6Fy6mxXv4FIqVKbs,39,0.657,0.973,8,-3.058,1,0.0838,0.169,3.97e-06,0.303,0.838,100.649,211160,4
348,worlds apart,don't change,1997,90,4TRDBAeltPdPjSEGw2lgli,13,0.609,0.863,10,-6.546,1,0.0266,0.000117,0.0265,0.077,0.582,134.028,219560,4
349,noir desir,l'homme presse,1997,93,5APY7s6Xgt8bzJR79vJIG8,27,0.697,0.488,7,-13.36,1,0.167,0.638,0.0,0.71,0.573,106.024,250774,4
350,celine dion,it's all coming back to me,1997,94,5EQzuYfTZt7B2LqlvTF49l,68,0.384,0.438,0,-9.149,1,0.0361,0.753,0.0,0.101,0.286,87.624,456867,4
351,omc,how bizarre,1997,96,46q5BtHso0ECuTKeq70ZhW,66,0.772,0.705,0,-6.255,1,0.0411,0.247,0.0,0.23,0.834,124.908,225700,4
352,the verve,bitter sweet symphony,1997,98,57iDDD9N9tTWe75x6qhStw,78,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,357267,4
353,lavoie daniel  garou  fiori,belle,1998,1,39iS4EqzWlbJUCCmHZnv6i,52,0.544,0.42,3,-9.569,1,0.0328,0.526,0.0,0.699,0.293,81.99,294360,4
355,lavoie daniel  garou  fiori,belle,1999,18,39iS4EqzWlbJUCCmHZnv6i,52,0.544,0.42,3,-9.569,1,0.0328,0.526,0.0,0.699,0.293,81.99,294360,4
357,manau,la tribu de dana,1998,2,64gCM9yZv2jpNflclKUnXu,59,0.666,0.781,8,-6.882,1,0.0593,0.111,0.0,0.108,0.367,93.532,287240,4
358,dion celine,my heart will go on,1998,3,33LC84JgLvK2KuW43MfaNq,75,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000,1
359,nomads,yakalelo,1998,4,63i3I2o4yZkFafIv60HiIG,29,0.757,0.972,0,-4.886,1,0.0551,0.00997,6.34e-05,0.342,0.704,121.471,215973,4
360,brandy  monica,the boy is mine,1998,5,6sHsXIJoEN5JpdkGMQDJxt,68,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,4
361,jackson janet,together again,1998,7,1GrikfH0jDejDvrxo84n4P,67,0.873,0.593,7,-8.942,1,0.103,0.078,0.00697,0.104,0.495,123.091,301200,4
362,martin ricky,la copa de la vida,1998,8,0KnZ3Fgnqjmz4Sl2OA5zwa,52,0.713,0.938,5,-6.032,0,0.0481,0.0276,3.21e-05,0.626,0.706,126.974,277427,4
363,menelik,bye bye,1998,9,6YLqn80B9AoFnUFUBG1JId,49,0.807,0.535,1,-7.367,0,0.238,0.0356,0.0,0.338,0.877,96.144,239133,4
364,coumba,pata pata,1998,10,5DK4l0eq3Sae6DkipEIHDq,34,0.838,0.806,3,-8.027,1,0.0786,0.216,0.0039,0.0353,0.97,130.998,205627,4
365,des ree,life,1998,11,5LGqFIVBf3ZUeFBpc87CFS,65,0.721,0.74,1,-5.453,1,0.0416,0.112,4.12e-05,0.0848,0.714,104.815,216040,4
366,modern talking,you're my heart you're my soul,1998,12,0Zn63G0XTiqXwr1KSmARWz,64,0.845,0.541,1,-9.029,0,0.0748,0.0586,0.0586,0.149,0.79,117.362,334600,4
367,madonna,frozen,1998,15,2II03llydk4YnkBBvoYB3B,62,0.602,0.616,1,-10.917,1,0.0353,0.662,0.0153,0.149,0.31,108.017,367333,4
368,bugsy stomy,mon papa a moi est un gangster,1998,16,230WQfgxWrDowOttZT7Lhq,46,0.667,0.679,2,-5.369,0,0.323,0.00758,1.32e-06,0.8,0.749,80.477,361240,4
369,imbruglia natalie,torn,1998,18,1Jaah2tmN9Hv81A87KZ1MU,72,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.309,244667,4
370,tarkan,simarik,1998,20,6vEL7E8TGzrxuxbrgdlkLL,63,0.775,0.818,7,-8.687,1,0.164,0.0518,0.0,0.114,0.826,97.06,235218,3
371,savage garden,truly madly deeply,1998,21,013AWvizllIUEC2FOBzOnh,74,0.555,0.698,0,-8.874,1,0.0287,0.403,0.0,0.0851,0.816,168.12,277267,4
372,attaque louise,ton invitation,1998,22,1xsRqL4cvEaOQ5TbXpqaAV,55,0.458,0.58,6,-7.835,0,0.0662,0.151,1.29e-06,0.282,0.628,98.403,159867,4
373,fabian lara,si tu m'aimes,1998,23,73jjqbclXr0p79cc8B0pvy,37,0.527,0.493,2,-7.474,0,0.0288,0.389,0.0,0.17,0.243,123.958,209733,4
374,cher,believe,1998,24,2goLsvvODILDzeeiT4dAoR,75,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4
376,cher,believe,1999,13,2goLsvvODILDzeeiT4dAoR,75,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4
